Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Referee,B365H,B365D,B365A
2006/07,23/12/06,Liverpool,Watford,2,0,H,0,0,D,15,7,10,4,10,17,7,6,0,0,0,0,P Dowd,1.2,6.0,13.0
2006/07,23/12/06,Man City,Bolton,0,2,A,0,2,A,5,9,3,3,23,16,8,2,1,3,1,0,M Riley,2.4,3.25,2.87
2006/07,23/12/06,Middlesbrough,Charlton,2,0,H,1,0,H,16,8,9,6,1,9,11,4,0,1,0,0,R Styles,1.72,3.4,5.0
2006/07,23/12/06,Newcastle,Tottenham,3,1,H,3,1,H,12,17,9,6,12,18,5,5,1,1,0,0,A Wiley,2.5,3.2,2.75
2006/07,23/12/06,Portsmouth,Sheffield United,3,1,H,0,1,A,13,11,6,6,14,6,6,3,0,2,0,0,G Poll,1.66,3.6,5.0
2006/07,23/12/06,Reading,Everton,0,2,A,0,1,A,11,10,7,7,10,6,12,4,0,0,0,0,S Tanner,2.3,3.25,3.0
2006/07,23/12/06,Wigan,Chelsea,2,3,A,1,2,A,14,8,6,5,10,10,3,6,3,4,0,0,M Dean,7.5,4.33,1.4
2006/07,26/12/06,Blackburn,Liverpool,1,0,H,0,0,D,8,18,4,12,13,6,3,5,3,2,0,0,R Styles,4.2,3.4,1.83
2006/07,26/12/06,Bolton,Newcastle,2,1,H,1,1,D,10,10,7,5,15,14,5,2,3,3,0,0,H Webb,1.9,3.3,4.0
2006/07,26/12/06,Chelsea,Reading,2,2,D,1,0,H,16,6,5,1,14,9,6,7,1,1,0,0,A Wiley,1.18,6.0,15.0
2006/07,26/12/06,Everton,Middlesbrough,0,0,D,0,0,D,10,7,4,2,12,17,12,2,2,1,0,0,P Dowd,1.83,3.25,4.5
2006/07,26/12/06,Man United,Wigan,3,1,H,0,0,D,17,6,8,3,12,14,8,1,0,0,0,0,M Riley,1.18,6.0,15.0
2006/07,26/12/06,Sheffield United,Man City,0,1,A,0,0,D,19,11,13,8,7,9,8,5,2,1,0,0,M Clattenburg,2.3,3.25,3.0
2006/07,26/12/06,Tottenham,Aston Villa,2,1,H,0,0,D,12,9,10,7,12,14,4,4,1,2,0,0,U Rennie,1.8,3.2,4.75
2006/07,26/12/06,Watford,Arsenal,1,2,A,1,1,D,6,16,3,8,11,6,7,5,2,0,0,0,M Dean,8.0,4.2,1.4
2006/07,26/12/06,West Ham,Portsmouth,1,2,A,0,2,A,14,12,7,6,12,13,6,4,2,1,0,0,M Atkinson,2.25,3.2,3.1
2006/07,27/12/06,Charlton,Fulham,2,2,D,2,1,H,12,15,7,9,14,15,4,9,0,0,0,0,G Poll,2.5,3.25,2.7
2006/07,30/12/06,Blackburn,Middlesbrough,2,1,H,1,0,H,14,8,7,5,16,21,6,3,1,3,0,0,M Atkinson,2.0,3.2,3.75
2006/07,30/12/06,Bolton,Portsmouth,3,2,H,2,1,H,12,14,7,7,11,13,8,7,0,1,0,0,P Walton,2.0,3.2,3.75
2006/07,30/12/06,Charlton,Aston Villa,2,1,H,0,1,A,14,6,8,2,10,10,7,4,2,1,0,1,R Styles,2.6,3.2,2.62
2006/07,30/12/06,Chelsea,Fulham,2,2,D,1,1,D,15,11,4,6,14,11,5,5,1,1,0,0,H Webb,1.14,6.5,21.0
2006/07,30/12/06,Everton,Newcastle,3,0,H,1,0,H,16,7,9,3,7,11,7,12,2,3,0,0,D Gallagher,2.1,3.25,3.4
2006/07,30/12/06,Man United,Reading,3,2,H,1,1,D,28,7,12,3,9,11,13,4,1,2,0,1,M Dean,1.2,6.0,13.0
2006/07,30/12/06,Sheffield United,Arsenal,1,0,H,1,0,H,11,9,5,4,11,5,5,9,2,3,0,0,L Mason,6.0,4.0,1.5
2006/07,30/12/06,Tottenham,Liverpool,0,1,A,0,1,A,9,10,3,5,5,21,2,3,0,0,0,0,M Halsey,2.6,3.2,2.62
2006/07,30/12/06,West Ham,Man City,0,1,A,0,0,D,12,7,6,5,12,15,6,2,1,2,0,0,S Bennett,2.1,3.2,3.5
2006/07,01/01/07,Fulham,Watford,0,0,D,0,0,D,16,13,4,5,6,17,6,7,1,2,0,1,S Bennett,1.66,3.4,5.5
2006/07,01/01/07,Liverpool,Bolton,3,0,H,0,0,D,19,1,9,0,18,12,8,8,0,3,0,0,G Poll,1.61,3.4,6.0
2006/07,01/01/07,Man City,Everton,2,1,H,0,0,D,11,15,7,5,13,13,4,6,2,3,0,0,U Rennie,2.37,3.2,2.9
2006/07,01/01/07,Middlesbrough,Sheffield United,3,1,H,1,1,D,13,6,7,3,10,11,7,3,2,1,0,0,C Foy,1.8,3.4,4.5
2006/07,01/01/07,Newcastle,Man United,2,2,D,1,1,D,8,20,8,8,11,10,1,10,1,2,0,0,R Styles,6.5,3.75,1.53
2006/07,01/01/07,Portsmouth,Tottenham,1,1,D,1,0,H,15,9,9,7,12,12,10,6,1,4,0,0,A Marriner,2.4,3.2,2.87
2006/07,01/01/07,Reading,West Ham,6,0,H,4,0,H,18,9,9,3,6,13,3,3,1,0,0,0,L Mason,2.1,3.2,3.5
2006/07,01/01/07,Wigan,Blackburn,0,3,A,0,1,A,14,8,5,5,10,16,5,5,0,5,0,0,M Clattenburg,2.37,3.2,2.9
2006/07,02/01/07,Arsenal,Charlton,4,0,H,2,0,H,16,4,10,2,13,9,8,2,0,1,0,1,M Riley,1.22,5.5,13.0
2006/07,02/01/07,Aston Villa,Chelsea,0,0,D,0,0,D,4,22,2,12,7,13,5,8,1,3,0,0,P Dowd,6.5,3.75,1.53
2006/07,13/01/07,Blackburn,Arsenal,0,2,A,0,1,A,13,6,7,4,15,5,8,2,4,0,0,1,C Foy,4.2,3.4,1.83
2006/07,13/01/07,Bolton,Man City,0,0,D,0,0,D,8,7,4,0,14,13,5,2,2,2,0,0,A Marriner,1.8,3.25,4.75
2006/07,13/01/07,Charlton,Middlesbrough,1,3,A,1,1,D,16,12,9,9,12,15,5,3,3,1,0,0,M Dean,2.5,3.2,2.75
2006/07,13/01/07,Chelsea,Wigan,4,0,H,1,0,H,12,2,6,1,15,17,7,3,1,3,0,0,M Atkinson,1.2,6.0,13.0
2006/07,13/01/07,Man United,Aston Villa,3,1,H,3,0,H,27,7,17,5,8,15,8,4,1,1,0,0,H Webb,1.25,5.5,11.0
2006/07,13/01/07,Sheffield United,Portsmouth,1,1,D,1,0,H,6,13,3,6,14,19,2,10,0,2,0,0,L Probert,2.6,3.2,2.62
2006/07,13/01/07,Watford,Liverpool,0,3,A,0,2,A,8,22,4,13,9,10,3,12,0,0,0,0,M Clattenburg,6.5,3.75,1.53
2006/07,13/01/07,West Ham,Fulham,3,3,D,1,1,D,10,9,7,6,20,21,8,5,3,6,1,0,G Poll,2.1,3.3,3.4
2006/07,14/01/07,Everton,Reading,1,1,D,0,1,A,14,7,7,3,12,17,8,5,2,2,0,0,M Riley,2.0,3.2,3.75
2006/07,14/01/07,Tottenham,Newcastle,2,3,A,1,1,D,25,12,17,7,8,9,5,3,1,4,0,0,S Bennett,1.8,3.4,4.5
2006/07,20/01/07,Aston Villa,Watford,2,0,H,0,0,D,17,11,6,6,11,20,7,6,2,0,0,0,P Walton,1.57,3.6,6.0
2006/07,20/01/07,Fulham,Tottenham,1,1,D,0,0,D,9,9,3,4,14,16,5,6,3,2,1,0,M Dean,2.87,3.2,2.4
2006/07,20/01/07,Liverpool,Chelsea,2,0,H,2,0,H,17,11,8,3,10,17,3,7,0,1,0,0,R Styles,2.87,3.0,2.5
2006/07,20/01/07,Man City,Blackburn,0,3,A,0,1,A,13,12,9,5,14,11,6,3,1,3,0,0,P Dowd,2.25,3.2,3.1
2006/07,20/01/07,Middlesbrough,Bolton,5,1,H,4,1,H,10,11,5,5,12,13,1,8,1,3,0,1,A Wiley,2.5,3.2,2.75
2006/07,20/01/07,Newcastle,West Ham,2,2,D,1,2,A,14,12,7,7,16,26,10,2,3,4,0,0,U Rennie,1.8,3.4,4.33
2006/07,20/01/07,Portsmouth,Charlton,0,1,A,0,0,D,9,8,3,5,9,11,10,7,0,3,0,0,M Clattenburg,1.57,3.8,5.5
2006/07,20/01/07,Reading,Sheffield United,3,1,H,1,0,H,17,4,10,1,12,8,7,2,1,1,0,1,M Halsey,1.83,3.3,4.33
2006/07,21/01/07,Arsenal,Man United,2,1,H,0,0,D,18,10,11,6,13,11,8,6,1,3,0,0,S Bennett,2.5,3.1,2.8
2006/07,21/01/07,Wigan,Everton,0,2,A,0,0,D,13,8,6,5,11,17,6,6,0,1,0,0,H Webb,2.5,3.2,2.75
2006/07,23/01/07,Watford,Blackburn,2,1,H,1,1,D,15,15,7,3,14,7,9,6,2,0,0,0,D Gallagher,3.4,3.25,2.1
2006/07,30/01/07,Portsmouth,Middlesbrough,0,0,D,0,0,D,15,3,4,3,10,10,10,5,0,1,0,0,D Gallagher,1.9,3.3,4.0
2006/07,30/01/07,Reading,Wigan,3,2,H,1,1,D,19,21,12,14,11,11,4,3,1,1,0,0,S Bennett,1.8,3.3,4.5
2006/07,30/01/07,Sheffield United,Fulham,2,0,H,2,0,H,16,7,8,0,14,10,5,4,1,1,0,0,L Mason,2.4,3.2,2.87
2006/07,30/01/07,West Ham,Liverpool,1,2,A,0,0,D,13,15,6,9,11,8,4,9,1,1,0,0,M Atkinson,5.0,3.6,1.66
2006/07,31/01/07,Bolton,Charlton,1,1,D,1,1,D,12,4,7,2,7,11,10,0,0,1,0,0,L Probert,1.5,4.0,6.0
2006/07,31/01/07,Chelsea,Blackburn,3,0,H,1,0,H,18,6,15,4,12,11,3,9,0,1,0,0,G Poll,1.28,5.0,10.0
2006/07,31/01/07,Man United,Watford,4,0,H,1,0,H,21,2,10,1,11,11,7,2,2,2,0,0,M Dean,1.14,7.0,17.0
2006/07,31/01/07,Newcastle,Aston Villa,3,1,H,2,1,H,8,14,4,9,15,15,3,7,1,1,0,0,H Webb,2.1,3.2,3.5
2006/07,03/02/07,Aston Villa,West Ham,1,0,H,1,0,H,17,7,6,2,13,21,9,6,0,1,0,0,C Foy,1.83,3.3,4.33
2006/07,03/02/07,Blackburn,Sheffield United,2,1,H,1,1,D,11,11,6,5,18,19,7,6,1,4,1,0,A Marriner,1.72,3.5,4.75
2006/07,03/02/07,Charlton,Chelsea,0,1,A,0,1,A,8,17,5,8,7,8,6,5,0,1,0,0,M Halsey,8.0,4.5,1.36
2006/07,03/02/07,Fulham,Newcastle,2,1,H,0,0,D,15,8,9,4,12,13,8,6,1,3,0,0,P Dowd,2.3,3.25,3.0
2006/07,03/02/07,Liverpool,Everton,0,0,D,0,0,D,25,6,10,4,13,18,6,4,0,3,0,0,A Wiley,1.57,3.6,6.0
2006/07,03/02/07,Man City,Reading,0,2,A,0,0,D,16,7,7,3,12,13,5,6,0,0,0,0,H Webb,2.2,3.2,3.25
2006/07,03/02/07,Middlesbrough,Arsenal,1,1,D,0,0,D,3,11,1,4,14,5,3,6,2,1,0,1,M Riley,4.33,3.4,1.8
2006/07,03/02/07,Watford,Bolton,0,1,A,0,0,D,7,7,3,4,8,9,5,4,0,3,0,0,R Styles,3.25,3.2,2.2
2006/07,03/02/07,Wigan,Portsmouth,1,0,H,0,0,D,15,5,8,4,10,8,6,6,1,0,0,0,G Poll,2.6,3.1,2.7
2006/07,04/02/07,Tottenham,Man United,0,4,A,0,1,A,10,12,5,7,8,16,5,7,2,3,0,0,M Clattenburg,4.75,3.5,1.72
2006/07,10/02/07,Chelsea,Middlesbrough,3,0,H,1,0,H,15,3,5,0,6,11,5,1,0,1,0,0,C Foy,1.28,5.0,10.0
2006/07,10/02/07,Everton,Blackburn,1,0,H,1,0,H,15,8,8,4,15,13,3,10,2,1,0,0,R Styles,2.1,3.2,3.5
2006/07,10/02/07,Man United,Charlton,2,0,H,1,0,H,18,8,11,2,11,8,5,3,0,1,0,0,M Riley,1.14,7.0,19.0
2006/07,10/02/07,Newcastle,Liverpool,2,1,H,1,1,D,7,13,3,9,9,14,3,4,1,1,0,0,M Halsey,3.8,3.4,1.9
2006/07,10/02/07,Portsmouth,Man City,2,1,H,1,0,H,17,6,10,3,12,12,13,8,3,3,0,0,M Dean,1.9,3.25,4.0
2006/07,10/02/07,Reading,Aston Villa,2,0,H,1,0,H,12,17,9,7,13,11,12,8,2,1,0,0,M Clattenburg,2.1,3.2,3.5
2006/07,10/02/07,Sheffield United,Tottenham,2,1,H,1,1,D,16,6,5,1,14,11,13,3,3,5,0,0,M Atkinson,2.8,3.25,2.4
2006/07,10/02/07,West Ham,Watford,0,1,A,0,1,A,23,8,10,5,17,23,10,4,4,2,0,0,A Wiley,1.83,3.3,4.33
2006/07,11/02/07,Arsenal,Wigan,2,1,H,0,1,A,10,8,3,2,9,15,10,1,6,3,0,0,P Dowd,1.25,5.0,13.0
2006/07,11/02/07,Bolton,Fulham,2,1,H,1,0,H,7,7,4,6,14,11,9,8,1,4,0,0,H Webb,1.66,3.6,5.0
2006/07,21/02/07,Everton,Tottenham,1,2,A,1,1,D,10,8,3,4,7,14,5,1,2,1,0,0,U Rennie,2.3,3.25,3.0
2006/07,21/02/07,Watford,Wigan,1,1,D,1,1,D,10,16,6,13,11,11,8,3,1,1,0,1,R Styles,2.4,3.25,2.8
2006/07,24/02/07,Charlton,West Ham,4,0,H,3,0,H,12,11,5,8,13,7,7,6,3,2,0,0,R Styles,2.3,3.25,3.0
2006/07,24/02/07,Fulham,Man United,1,2,A,1,1,D,16,16,6,8,16,12,3,7,3,2,0,0,P Walton,7.5,4.33,1.4
2006/07,24/02/07,Liverpool,Sheffield United,4,0,H,2,0,H,8,6,4,2,12,9,5,1,0,2,0,0,S Bennett,1.3,4.75,8.5
2006/07,24/02/07,Middlesbrough,Reading,2,1,H,1,0,H,9,10,6,4,9,12,9,5,1,1,0,0,M Halsey,2.25,3.2,3.1
2006/07,24/02/07,Watford,Everton,0,3,A,0,2,A,11,13,3,5,10,17,5,9,2,1,0,0,L Mason,3.1,3.2,2.25
2006/07,25/02/07,Blackburn,Portsmouth,3,0,H,2,0,H,13,13,11,6,11,16,7,4,2,3,0,0,M Clattenburg,2.3,3.1,3.1
2006/07,25/02/07,Tottenham,Bolton,4,1,H,3,1,H,14,10,10,6,2,17,5,5,0,4,1,0,G Poll,2.1,3.25,3.4
2006/07,25/02/07,Wigan,Newcastle,1,0,H,1,0,H,7,5,4,2,11,12,8,6,6,2,0,0,A Wiley,2.5,3.25,2.7
2006/07,03/03/07,Arsenal,Reading,2,1,H,0,0,D,16,7,9,4,8,14,16,7,1,1,0,0,C Foy,1.5,3.75,7.0
2006/07,03/03/07,Fulham,Aston Villa,1,1,D,1,1,D,13,9,7,4,10,21,5,8,0,2,0,0,L Mason,2.37,3.2,2.9
2006/07,03/03/07,Liverpool,Man United,0,1,A,0,0,D,15,5,8,3,11,12,12,2,2,2,0,1,M Atkinson,2.6,3.1,2.7
2006/07,03/03/07,Man City,Wigan,0,1,A,0,1,A,4,9,3,5,13,14,9,4,3,2,0,0,H Webb,2.0,3.2,3.75
2006/07,03/03/07,Newcastle,Middlesbrough,0,0,D,0,0,D,11,7,8,4,12,14,8,2,0,3,0,0,S Bennett,2.0,3.2,3.75
2006/07,03/03/07,Portsmouth,Chelsea,0,2,A,0,1,A,8,10,5,5,8,10,7,5,0,2,0,0,M Halsey,6.0,3.75,1.5
2006/07,03/03/07,Sheffield United,Everton,1,1,D,0,0,D,8,7,6,2,18,10,5,6,3,2,0,0,M Riley,2.6,3.2,2.62
2006/07,03/03/07,Watford,Charlton,2,2,D,2,0,H,14,13,10,5,18,10,8,1,2,2,0,0,P Walton,2.5,3.1,2.8
2006/07,04/03/07,Bolton,Blackburn,1,2,A,0,0,D,15,10,10,2,14,8,8,0,1,0,0,0,R Styles,2.0,3.2,3.75
2006/07,04/03/07,West Ham,Tottenham,3,4,A,2,0,H,12,12,6,7,15,12,6,3,6,1,0,0,M Dean,3.2,3.25,2.2
2006/07,14/03/07,Aston Villa,Arsenal,0,1,A,0,1,A,11,10,6,5,12,14,6,4,1,1,0,0,M Atkinson,3.6,3.3,2.0
2006/07,14/03/07,Man City,Chelsea,0,1,A,0,1,A,8,5,2,3,10,13,5,4,3,2,0,0,A Wiley,7.0,3.75,1.5
2006/07,17/03/07,Blackburn,West Ham,1,2,A,0,0,D,9,10,3,7,18,22,10,9,4,4,1,0,H Webb,1.72,3.5,4.75
2006/07,17/03/07,Chelsea,Sheffield United,3,0,H,2,0,H,13,7,8,4,7,10,5,1,0,0,0,0,C Foy,1.16,6.5,15.0
2006/07,17/03/07,Man United,Bolton,4,1,H,3,0,H,15,7,7,0,14,13,1,5,1,2,0,0,A Wiley,1.3,5.0,9.0
2006/07,17/03/07,Middlesbrough,Man City,0,2,A,0,0,D,11,14,5,8,13,21,10,3,1,2,0,0,K Stroud,1.95,3.3,3.8
2006/07,17/03/07,Reading,Portsmouth,0,0,D,0,0,D,5,10,0,5,11,15,10,4,1,1,0,0,S Bennett,2.0,3.3,3.6
2006/07,17/03/07,Tottenham,Watford,3,1,H,1,0,H,17,2,11,2,5,8,5,4,0,0,0,0,M Halsey,1.4,4.0,7.0
2006/07,17/03/07,Wigan,Fulham,0,0,D,0,0,D,6,3,3,0,13,6,7,1,1,0,0,0,S Tanner,2.1,3.25,3.4
2006/07,18/03/07,Aston Villa,Liverpool,0,0,D,0,0,D,9,7,3,3,11,12,2,6,2,3,0,0,L Mason,4.0,3.25,1.9
2006/07,18/03/07,Charlton,Newcastle,2,0,H,0,0,D,10,12,4,6,14,20,5,5,1,2,0,0,D Gallagher,2.4,3.25,2.8
2006/07,18/03/07,Everton,Arsenal,1,0,H,0,0,D,11,18,4,9,17,13,5,4,6,0,0,0,M Clattenburg,3.1,3.3,2.2
2006/07,31/03/07,Bolton,Sheffield United,1,0,H,0,0,D,19,7,12,4,8,12,11,4,1,3,0,0,M Clattenburg,1.61,3.6,5.5
2006/07,31/03/07,Charlton,Wigan,1,0,H,0,0,D,4,6,1,1,10,15,4,9,1,3,0,0,P Walton,2.1,3.25,3.4
2006/07,31/03/07,Fulham,Portsmouth,1,1,D,0,1,A,13,10,9,7,14,22,6,4,1,0,0,0,M Riley,2.3,3.25,3.0
2006/07,31/03/07,Liverpool,Arsenal,4,1,H,2,0,H,12,11,7,3,17,8,2,7,1,3,0,0,S Bennett,2.2,3.2,3.25
2006/07,31/03/07,Man United,Blackburn,4,1,H,0,1,A,27,6,17,3,7,12,8,1,1,3,0,0,C Foy,1.33,4.5,9.5
2006/07,31/03/07,Newcastle,Man City,0,1,A,0,0,D,15,7,6,5,9,16,8,1,1,3,0,0,G Poll,1.9,3.3,4.0
2006/07,31/03/07,Watford,Chelsea,0,1,A,0,0,D,12,13,6,8,18,9,5,10,1,3,0,0,U Rennie,9.5,4.5,1.33
2006/07,31/03/07,West Ham,Middlesbrough,2,0,H,2,0,H,9,10,6,3,11,17,3,4,0,1,0,0,M Halsey,2.2,3.2,3.25
2006/07,01/04/07,Tottenham,Reading,1,0,H,1,0,H,18,6,7,3,7,6,5,7,1,0,0,0,A Wiley,1.72,3.4,5.0
2006/07,02/04/07,Aston Villa,Everton,1,1,D,0,1,A,17,18,10,8,18,16,5,6,3,3,0,0,H Webb,2.37,3.2,2.9
2006/07,06/04/07,Everton,Fulham,4,1,H,3,1,H,14,15,10,8,18,12,4,10,0,0,0,0,D Gallagh,1.66,3.4,5.5
2006/07,06/04/07,Man City,Charlton,0,0,D,0,0,D,13,3,6,1,12,11,14,7,0,0,0,0,A Wiley,2.1,3.2,3.5
2006/07,07/04/07,Arsenal,West Ham,0,1,A,0,1,A,29,6,15,5,10,15,14,1,0,1,0,0,G Poll,1.4,4.33,7.5
2006/07,07/04/07,Blackburn,Aston Villa,1,2,A,1,1,D,10,9,3,7,17,12,4,10,2,1,0,0,M Atkinson,2.0,3.2,3.75
2006/07,07/04/07,Chelsea,Tottenham,1,0,H,0,0,D,11,6,8,5,13,11,11,7,2,1,0,0,R Styles,1.44,4.0,7.5
2006/07,07/04/07,Middlesbrough,Watford,4,1,H,2,1,H,24,6,14,3,7,14,9,3,0,0,0,0,C Foy,1.61,3.6,5.5
2006/07,07/04/07,Portsmouth,Man United,2,1,H,1,0,H,14,15,9,7,13,2,8,7,3,1,0,0,M Clattenburg,6.0,4.0,1.5
2006/07,07/04/07,Reading,Liverpool,1,2,A,0,1,A,8,4,4,3,10,16,7,6,2,1,0,0,P Walton,3.8,3.4,1.9
2006/07,07/04/07,Sheffield United,Newcastle,1,2,A,0,1,A,17,10,11,3,11,13,5,4,1,1,0,0,M Halsey,2.37,3.25,2.87
2006/07,07/04/07,Wigan,Bolton,1,3,A,1,1,D,17,10,9,9,7,13,9,5,0,3,0,0,U Rennie,2.5,3.25,2.7
2006/07,09/04/07,Aston Villa,Wigan,1,1,D,0,1,A,13,2,7,1,11,11,13,1,2,3,0,1,M Halsey,1.9,3.25,4.0
2006/07,09/04/07,Bolton,Everton,1,1,D,1,1,D,7,9,4,7,16,19,7,7,3,1,0,0,M Atkinson,2.1,3.2,3.4
2006/07,09/04/07,Charlton,Reading,0,0,D,0,0,D,8,14,5,6,13,13,1,11,1,0,0,0,G Poll,2.25,3.25,3.1
2006/07,09/04/07,Fulham,Man City,1,3,A,0,2,A,12,7,5,5,12,15,7,4,1,3,0,0,S Bennett,2.2,3.25,3.2
2006/07,09/04/07,Newcastle,Arsenal,0,0,D,0,0,D,8,6,4,2,13,14,3,6,1,2,0,0,H Webb,3.2,3.25,2.2
2006/07,09/04/07,Watford,Portsmouth,4,2,H,2,1,H,15,10,10,6,13,15,6,2,0,0,0,0,L Mason,3.0,3.25,2.3
2006/07,14/04/07,Arsenal,Bolton,2,1,H,1,1,D,19,6,9,2,7,18,2,5,2,3,0,1,R Styles,1.66,3.6,5.0
2006/07,14/04/07,Man City,Liverpool,0,0,D,0,0,D,7,11,1,3,12,15,4,4,1,2,0,0,U Rennie,4.0,3.5,1.83
2006/07,14/04/07,Middlesbrough,Aston Villa,1,3,A,1,1,D,13,9,5,7,20,8,2,4,2,1,0,0,D Gallagher,2.1,3.25,3.4
2006/07,14/04/07,Portsmouth,Newcastle,2,1,H,1,0,H,21,7,7,3,13,8,10,5,2,0,0,0,C Foy,2.1,3.25,3.4
2006/07,14/04/07,Reading,Fulham,1,0,H,1,0,H,12,13,6,5,8,7,10,6,2,1,0,0,L Mason,1.9,3.25,4.0
2006/07,14/04/07,Sheffield United,West Ham,3,0,H,1,0,H,6,11,5,3,11,8,4,2,2,3,0,0,S Bennett,2.4,3.25,2.8
2006/07,15/04/07,Everton,Charlton,2,1,H,0,0,D,18,7,11,4,7,15,7,4,0,3,0,0,M Halsey,1.72,3.5,4.75
2006/07,15/04/07,Wigan,Tottenham,3,3,D,2,2,D,21,10,11,6,18,6,5,5,3,0,0,0,G Poll,3.0,3.3,2.25
2006/07,17/04/07,Arsenal,Man City,3,1,H,1,1,D,12,9,10,6,8,8,7,3,0,0,0,0,M Halsey,1.4,4.33,7.5
2006/07,17/04/07,Man United,Sheffield United,2,0,H,1,0,H,13,10,10,3,10,13,4,1,5,3,0,0,R Styles,1.14,7.0,17.0
2006/07,18/04/07,Blackburn,Watford,3,1,H,3,1,H,18,4,10,4,8,14,5,4,0,0,0,0,C Foy,1.61,3.6,5.5
2006/07,18/04/07,Liverpool,Middlesbrough,2,0,H,0,0,D,18,5,7,2,8,13,8,2,0,1,0,0,G Poll,1.36,4.5,8.0
2006/07,18/04/07,West Ham,Chelsea,1,4,A,1,2,A,14,14,10,7,21,9,9,5,5,2,0,0,M Dean,7.0,4.2,1.44
2006/07,21/04/07,Bolton,Reading,1,3,A,0,0,D,18,10,15,7,17,13,7,4,0,2,0,0,H Webb,1.83,3.3,4.33
2006/07,21/04/07,Charlton,Sheffield United,1,1,D,0,0,D,10,15,2,10,16,13,8,3,5,3,0,0,A Wiley,2.05,3.25,3.6
2006/07,21/04/07,Fulham,Blackburn,1,1,D,1,0,H,13,18,6,9,17,15,7,11,1,1,0,0,G Poll,2.25,3.2,3.1
2006/07,21/04/07,Liverpool,Wigan,2,0,H,1,0,H,23,4,12,3,10,10,12,3,2,2,0,0,M Riley,1.36,4.5,8.0
2006/07,21/04/07,Man United,Middlesbrough,1,1,D,1,1,D,21,10,9,5,10,17,6,7,2,5,0,0,P Walton,1.2,6.0,13.0
2006/07,21/04/07,Tottenham,Arsenal,2,2,D,1,0,H,7,17,3,5,10,6,4,6,2,2,0,0,M Dean,2.7,3.25,2.5
2006/07,21/04/07,Watford,Man City,1,1,D,0,0,D,4,4,1,1,9,6,5,3,1,1,0,0,R Styles,2.62,3.25,2.6
2006/07,21/04/07,West Ham,Everton,1,0,H,1,0,H,15,10,7,2,16,10,5,7,2,1,0,0,M Clattenburg,2.4,3.4,2.75
2006/07,22/04/07,Aston Villa,Portsmouth,0,0,D,0,0,D,17,5,8,2,10,20,15,3,0,1,0,0,M Atkinson,2.2,2.5,3.2
2006/07,22/04/07,Newcastle,Chelsea,0,0,D,0,0,D,11,12,3,4,15,16,4,2,0,3,0,0,M Halsey,6.0,3.8,1.53
2006/07,28/04/07,Blackburn,Charlton,4,1,H,0,0,D,16,8,9,3,14,5,7,2,1,1,0,1,M Dean,2.1,3.25,3.4
2006/07,28/04/07,Chelsea,Bolton,2,2,D,2,1,H,11,6,3,3,8,10,11,2,0,3,0,0,R Styles,1.28,5.0,10.0
2006/07,28/04/07,Everton,Man United,2,4,A,1,0,H,8,18,3,12,17,11,4,9,1,1,0,0,A Wiley,5.0,3.6,1.66
2006/07,28/04/07,Man City,Aston Villa,0,2,A,0,1,A,14,15,7,7,14,8,5,6,1,0,0,0,M Halsey,2.3,3.25,3.0
2006/07,28/04/07,Middlesbrough,Tottenham,2,3,A,0,1,A,16,11,8,5,11,9,7,3,1,1,0,0,L Mason,2.7,3.25,2.5
2006/07,28/04/07,Portsmouth,Liverpool,2,1,H,2,0,H,9,11,7,4,12,7,7,6,1,1,0,0,P Walton,3.2,3.25,2.2
2006/07,28/04/07,Sheffield United,Watford,1,0,H,1,0,H,11,13,6,3,13,17,5,7,1,4,0,0,M Atkinson,1.57,3.8,5.5
2006/07,28/04/07,Wigan,West Ham,0,3,A,0,1,A,9,12,6,7,5,17,5,1,1,2,0,0,G Poll,2.1,3.25,3.4
2006/07,29/04/07,Arsenal,Fulham,3,1,H,1,0,H,10,7,5,1,6,10,7,6,2,4,0,0,M Clattenburg,1.33,4.5,9.5
2006/07,30/04/07,Reading,Newcastle,1,0,H,0,0,D,13,18,8,11,14,11,8,10,2,0,0,0,M Riley,2.0,3.3,3.6
2006/07,05/05/07,Aston Villa,Sheffield United,3,0,H,2,0,H,19,9,11,2,14,14,13,5,2,2,0,0,P Walton,1.9,3.4,4.0
2006/07,05/05/07,Everton,Portsmouth,3,0,H,0,0,D,13,12,7,5,9,19,9,8,3,3,0,0,H Webb,1.95,3.3,3.8
2006/07,05/05/07,Fulham,Liverpool,1,0,H,0,0,D,7,9,5,5,17,15,4,14,2,2,1,0,S Bennett,3.2,3.25,2.2
2006/07,05/05/07,Man City,Man United,0,1,A,0,1,A,4,6,3,3,13,10,5,3,2,2,0,0,R Styles,6.0,4.0,1.5
2006/07,05/05/07,Newcastle,Blackburn,0,2,A,0,1,A,14,8,6,6,12,20,5,2,1,3,0,0,M Atkinson,2.25,3.3,3.0
2006/07,05/05/07,Reading,Watford,0,2,A,0,0,D,15,4,7,4,10,16,14,2,0,2,0,0,D Gallaghe,1.4,4.33,7.5
2006/07,05/05/07,West Ham,Bolton,3,1,H,3,0,H,9,8,6,3,17,21,5,3,2,5,0,0,M Riley,2.15,3.25,3.3
